#BEGINavt
6:00,1
7:00,0
7:30,0
8:00,0
9:00,0
9:35,0
10:00,0
10:35,2
11:35,0
12:00,0
12:35,2
13:30,0
14:00,0
14:25,2
12:30,2
15:40,0
16:00,0
16:25,0
17:00,1
17:45,2
18:00,0
18:40,2
19:00,1
20:00,0
#ENDavt
#BEGINkor
13:30,0
14:00,0
14:25,2
12:30,2
15:40,0
16:00,0
16:25,0
17:00,1
17:45,2
18:00,0
18:40,2
19:00,1
20:00,0
#ENDkor
